ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2016,2016,Manitoba,Females,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",5.1,3.1,8.3,percent,percent,E
2016,2016,Manitoba,Females,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",87.6,84.6,90.1,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",81.1,78.0,83.8,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, family",21.3,18.3,24.6,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",21.1,18.1,24.3,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, health",8.3,6.5,10.5,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, none",9.7,8.1,11.6,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, other",2.0,1.3,3.0,percent,percent,E
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",19.0,15.6,22.8,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",13.8,11.4,16.7,percent,percent,
2016,2016,Manitoba,Females,"Total, 12 years and over","Main source of stress in day-to-day life, work",16.4,13.5,19.6,percent,percent,
2016,2016,Manitoba,Males,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",84.5,75.2,90.8,percent,percent,
2016,2016,Manitoba,Males,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",77.8,67.0,85.8,percent,percent,
2016,2016,Manitoba,Males,12 to 17 years,"Main source of stress in day-to-day life, none",10.0,5.1,18.7,percent,percent,E
2016,2016,Manitoba,Males,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",51.5,41.0,61.8,percent,percent,
2016,2016,Manitoba,Males,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",18.7,11.4,29.3,percent,percent,E
2016,2016,Manitoba,Males,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",82.0,74.8,87.6,percent,percent,
2016,2016,Manitoba,Males,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",75.0,67.1,81.5,percent,percent,
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, family",7.7,4.7,12.6,percent,percent,E
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",25.3,19.5,32.1,percent,percent,
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, health",3.9,2.2,6.8,percent,percent,E
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, none",8.1,4.9,13.1,percent,percent,E
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, other",3.6,1.8,7.0,percent,percent,E
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",12.3,7.6,19.2,percent,percent,E
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",10.1,6.3,15.8,percent,percent,E
2016,2016,Manitoba,Males,18 to 34 years,"Main source of stress in day-to-day life, work",29.0,22.1,37.0,percent,percent,
2016,2016,Manitoba,Males,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",93.9,89.9,96.3,percent,percent,
2016,2016,Manitoba,Males,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",86.8,80.3,91.3,percent,percent,
2016,2016,Manitoba,Males,35 to 49 years,"Main source of stress in day-to-day life, family",10.2,5.9,17.1,percent,percent,E
2016,2016,Manitoba,Males,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",36.5,28.3,45.7,percent,percent,
2016,2016,Manitoba,Males,35 to 49 years,"Main source of stress in day-to-day life, none",5.6,2.9,10.6,percent,percent,E
2016,2016,Manitoba,Males,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.5,9.2,19.5,percent,percent,E
2016,2016,Manitoba,Males,35 to 49 years,"Main source of stress in day-to-day life, work",26.2,19.1,34.8,percent,percent,E
2016,2016,Manitoba,Males,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",82.7,75.9,87.8,percent,percent,
2016,2016,Manitoba,Males,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",83.9,77.5,88.8,percent,percent,
2016,2016,Manitoba,Males,50 to 64 years,"Main source of stress in day-to-day life, family",16.8,11.7,23.7,percent,percent,E
2016,2016,Manitoba,Males,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",17.6,12.8,23.7,percent,percent,E
2016,2016,Manitoba,Males,50 to 64 years,"Main source of stress in day-to-day life, health",14.6,9.5,21.8,percent,percent,E
2016,2016,Manitoba,Males,50 to 64 years,"Main source of stress in day-to-day life, none",12.5,7.9,19.1,percent,percent,E
2016,2016,Manitoba,Males,50 to 64 years,"Main source of stress in day-to-day life, work",29.4,22.3,37.6,percent,percent,
2016,2016,Manitoba,Males,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",89.9,84.6,93.5,percent,percent,
2016,2016,Manitoba,Males,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",86.5,80.5,90.9,percent,percent,
2016,2016,Manitoba,Males,65 years and over,"Main source of stress in day-to-day life, family",16.5,11.6,22.9,percent,percent,E
2016,2016,Manitoba,Males,65 years and over,"Main source of stress in day-to-day life, financial concerns",15.5,10.1,22.9,percent,percent,E
2016,2016,Manitoba,Males,65 years and over,"Main source of stress in day-to-day life, health",14.9,10.2,21.3,percent,percent,E
2016,2016,Manitoba,Males,65 years and over,"Main source of stress in day-to-day life, none",32.9,25.4,41.3,percent,percent,
2016,2016,Manitoba,Males,65 years and over,"Main source of stress in day-to-day life, work",9.3,5.1,16.4,percent,percent,E
2016,2016,Manitoba,Males,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",86.3,83.4,88.7,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",81.8,78.6,84.6,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, family",11.9,9.6,14.7,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",22.6,19.6,25.9,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, health",7.9,6.2,10.0,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, none",12.4,10.3,14.9,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, other",3.7,2.5,5.4,percent,percent,E
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",21.6,16.9,27.1,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",10.1,8.0,12.6,percent,percent,
2016,2016,Manitoba,Males,"Total, 12 years and over","Main source of stress in day-to-day life, work",23.3,19.9,27.0,percent,percent,
2016,2016,New Brunswick,Both sexes,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",92.7,86.8,96.1,percent,percent,
2016,2016,New Brunswick,Both sexes,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",77.6,69.5,84.0,percent,percent,
2016,2016,New Brunswick,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, none",27.7,20.5,36.2,percent,percent,
2016,2016,New Brunswick,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",49.5,40.9,58.2,percent,percent,
2016,2016,New Brunswick,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",11.2,6.5,18.7,percent,percent,E
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",87.1,80.4,91.7,percent,percent,
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",72.2,63.7,79.4,percent,percent,
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, family",7.4,4.8,11.2,percent,percent,E
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",24.4,18.1,32.1,percent,percent,
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, none",10.8,6.8,16.9,percent,percent,E
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",6.1,3.2,11.0,percent,percent,E
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.9,9.1,20.6,percent,percent,E
2016,2016,New Brunswick,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, work",27.8,21.8,34.8,percent,percent,
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",91.6,87.2,94.6,percent,percent,
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",79.4,73.1,84.6,percent,percent,
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, family",12.9,9.5,17.3,percent,percent,E
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",22.8,17.5,29.2,percent,percent,
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, health",3.8,1.9,7.4,percent,percent,E
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, none",12.3,8.6,17.1,percent,percent,E
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.6,9.7,18.8,percent,percent,E
2016,2016,New Brunswick,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, work",33.0,26.7,40.0,percent,percent,
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",91.7,88.5,94.1,percent,percent,
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",84.1,79.5,87.9,percent,percent,
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, family",19.1,14.9,24.2,percent,percent,
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",18.3,14.0,23.6,percent,percent,
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, health",9.4,6.7,12.9,percent,percent,E
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, none",18.6,14.6,23.5,percent,percent,
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",6.2,3.9,9.7,percent,percent,E
2016,2016,New Brunswick,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, work",26.2,20.2,33.1,percent,percent,
2016,2016,New Brunswick,Both sexes,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",93.2,90.6,95.1,percent,percent,
2016,2016,New Brunswick,Both sexes,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",86.7,82.3,90.1,percent,percent,
2016,2016,New Brunswick,Both sexes,65 years and over,"Main source of stress in day-to-day life, family",20.4,16.3,25.3,percent,percent,
2016,2016,New Brunswick,Both sexes,65 years and over,"Main source of stress in day-to-day life, financial concerns",11.8,8.9,15.5,percent,percent,
2016,2016,New Brunswick,Both sexes,65 years and over,"Main source of stress in day-to-day life, health",14.9,11.4,19.2,percent,percent,
2016,2016,New Brunswick,Both sexes,65 years and over,"Main source of stress in day-to-day life, none",42.9,37.9,48.1,percent,percent,
2016,2016,New Brunswick,Both sexes,65 years and over,"Main source of stress in day-to-day life, other",1.7,0.9,3.2,percent,percent,E
2016,2016,New Brunswick,Both sexes,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",5.1,2.9,8.8,percent,percent,E
2016,2016,New Brunswick,Both sexes,65 years and over,"Main source of stress in day-to-day life, work",2.9,1.5,5.7,percent,percent,E
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",91.0,89.0,92.7,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",80.4,77.8,82.7,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, family",14.3,12.4,16.5,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",18.2,15.8,20.9,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, health",7.5,6.2,9.1,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, none",21.0,18.8,23.3,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, other",2.5,1.7,3.8,percent,percent,E
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",16.6,13.3,20.5,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",9.7,8.0,11.8,percent,percent,
2016,2016,New Brunswick,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, work",21.8,19.1,24.7,percent,percent,
2016,2016,New Brunswick,Females,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",96.3,89.9,98.7,percent,percent,
2016,2016,New Brunswick,Females,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",68.0,55.2,78.6,percent,percent,
2016,2016,New Brunswick,Females,12 to 17 years,"Main source of stress in day-to-day life, none",28.2,18.3,40.8,percent,percent,E
2016,2016,New Brunswick,Females,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",42.3,30.7,54.8,percent,percent,
2016,2016,New Brunswick,Females,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",86.1,75.9,92.5,percent,percent,
2016,2016,New Brunswick,Females,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",69.9,59.1,78.9,percent,percent,
2016,2016,New Brunswick,Females,18 to 34 years,"Main source of stress in day-to-day life, family",11.4,6.7,18.6,percent,percent,E
2016,2016,New Brunswick,Females,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",18.2,11.3,28.1,percent,percent,E
2016,2016,New Brunswick,Females,18 to 34 years,"Main source of stress in day-to-day life, none",9.3,5.0,16.5,percent,percent,E
2016,2016,New Brunswick,Females,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.8,7.9,23.2,percent,percent,E
2016,2016,New Brunswick,Females,18 to 34 years,"Main source of stress in day-to-day life, work",33.8,24.7,44.2,percent,percent,
2016,2016,New Brunswick,Females,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",90.5,84.5,94.3,percent,percent,
2016,2016,New Brunswick,Females,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",76.4,67.2,83.7,percent,percent,
2016,2016,New Brunswick,Females,35 to 49 years,"Main source of stress in day-to-day life, family",21.5,15.2,29.6,percent,percent,E
2016,2016,New Brunswick,Females,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",21.9,15.0,31.0,percent,percent,E
2016,2016,New Brunswick,Females,35 to 49 years,"Main source of stress in day-to-day life, none",9.1,5.4,14.8,percent,percent,E
2016,2016,New Brunswick,Females,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.3,8.3,20.6,percent,percent,E
2016,2016,New Brunswick,Females,35 to 49 years,"Main source of stress in day-to-day life, work",27.6,20.5,36.1,percent,percent,
2016,2016,New Brunswick,Females,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",89.2,84.0,92.9,percent,percent,
2016,2016,New Brunswick,Females,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",84.6,78.4,89.2,percent,percent,
2016,2016,New Brunswick,Females,50 to 64 years,"Main source of stress in day-to-day life, family",24.6,18.0,32.6,percent,percent,E
2016,2016,New Brunswick,Females,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",17.8,13.0,23.9,percent,percent,E
2016,2016,New Brunswick,Females,50 to 64 years,"Main source of stress in day-to-day life, health",10.9,7.3,15.9,percent,percent,E
2016,2016,New Brunswick,Females,50 to 64 years,"Main source of stress in day-to-day life, none",17.6,12.5,24.2,percent,percent,E
2016,2016,New Brunswick,Females,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",5.8,3.0,10.9,percent,percent,E
2016,2016,New Brunswick,Females,50 to 64 years,"Main source of stress in day-to-day life, work",22.3,16.1,30.0,percent,percent,E
2016,2016,New Brunswick,Females,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",92.7,88.8,95.4,percent,percent,
2016,2016,New Brunswick,Females,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",84.6,78.4,89.3,percent,percent,
2016,2016,New Brunswick,Females,65 years and over,"Main source of stress in day-to-day life, family",18.9,14.2,24.7,percent,percent,
2016,2016,New Brunswick,Females,65 years and over,"Main source of stress in day-to-day life, financial concerns",11.2,7.8,16.0,percent,percent,E
2016,2016,New Brunswick,Females,65 years and over,"Main source of stress in day-to-day life, health",16.8,11.9,23.3,percent,percent,E
2016,2016,New Brunswick,Females,65 years and over,"Main source of stress in day-to-day life, none",45.8,39.1,52.7,percent,percent,
2016,2016,New Brunswick,Females,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",4.5,2.4,8.1,percent,percent,E
2016,2016,New Brunswick,Females,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",90.1,87.2,92.4,percent,percent,
2016,2016,New Brunswick,Females,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",78.5,74.9,81.7,percent,percent,
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, family",18.6,15.6,22.1,percent,percent,
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",16.3,13.4,19.7,percent,percent,
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, health",9.1,7.1,11.5,percent,percent,
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, none",20.8,18.1,23.8,percent,percent,
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, other",1.2,0.6,2.4,percent,percent,E
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",15.8,11.2,21.8,percent,percent,E
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",9.4,7.2,12.2,percent,percent,
2016,2016,New Brunswick,Females,"Total, 12 years and over","Main source of stress in day-to-day life, work",20.1,17.0,23.7,percent,percent,
2016,2016,New Brunswick,Males,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",89.1,78.1,94.9,percent,percent,
2016,2016,New Brunswick,Males,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",86.9,75.3,93.5,percent,percent,
2016,2016,New Brunswick,Males,12 to 17 years,"Main source of stress in day-to-day life, none",27.1,17.6,39.4,percent,percent,E
2016,2016,New Brunswick,Males,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",56.5,44.6,67.7,percent,percent,
2016,2016,New Brunswick,Males,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",88.0,78.9,93.5,percent,percent,
2016,2016,New Brunswick,Males,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",74.4,61.5,84.2,percent,percent,
2016,2016,New Brunswick,Males,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",30.6,21.3,41.8,percent,percent,E
2016,2016,New Brunswick,Males,18 to 34 years,"Main source of stress in day-to-day life, none",12.4,6.3,22.8,percent,percent,E
2016,2016,New Brunswick,Males,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.9,7.3,24.8,percent,percent,E
2016,2016,New Brunswick,Males,18 to 34 years,"Main source of stress in day-to-day life, work",21.9,14.3,32.2,percent,percent,E
2016,2016,New Brunswick,Males,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",92.8,85.5,96.5,percent,percent,
2016,2016,New Brunswick,Males,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",82.6,73.0,89.3,percent,percent,
2016,2016,New Brunswick,Males,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",23.8,16.0,33.8,percent,percent,E
2016,2016,New Brunswick,Males,35 to 49 years,"Main source of stress in day-to-day life, none",15.6,9.7,24.1,percent,percent,E
2016,2016,New Brunswick,Males,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",14.0,8.3,22.6,percent,percent,E
2016,2016,New Brunswick,Males,35 to 49 years,"Main source of stress in day-to-day life, work",38.6,28.2,50.2,percent,percent,
2016,2016,New Brunswick,Males,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",94.4,90.1,96.9,percent,percent,
2016,2016,New Brunswick,Males,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",83.7,75.6,89.5,percent,percent,
2016,2016,New Brunswick,Males,50 to 64 years,"Main source of stress in day-to-day life, family",13.1,8.1,20.7,percent,percent,E
2016,2016,New Brunswick,Males,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",18.8,12.0,28.4,percent,percent,E
2016,2016,New Brunswick,Males,50 to 64 years,"Main source of stress in day-to-day life, health",7.7,4.1,13.9,percent,percent,E
2016,2016,New Brunswick,Males,50 to 64 years,"Main source of stress in day-to-day life, none",19.7,14.0,27.0,percent,percent,E
2016,2016,New Brunswick,Males,50 to 64 years,"Main source of stress in day-to-day life, work",30.4,21.2,41.6,percent,percent,E
2016,2016,New Brunswick,Males,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",93.8,90.2,96.1,percent,percent,
2016,2016,New Brunswick,Males,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",89.4,84.0,93.2,percent,percent,
2016,2016,New Brunswick,Males,65 years and over,"Main source of stress in day-to-day life, family",22.4,15.4,31.3,percent,percent,E
2016,2016,New Brunswick,Males,65 years and over,"Main source of stress in day-to-day life, financial concerns",12.6,8.3,18.7,percent,percent,E
2016,2016,New Brunswick,Males,65 years and over,"Main source of stress in day-to-day life, health",12.2,8.2,17.8,percent,percent,E
2016,2016,New Brunswick,Males,65 years and over,"Main source of stress in day-to-day life, none",39.1,31.6,47.1,percent,percent,
2016,2016,New Brunswick,Males,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",92.0,89.1,94.1,percent,percent,
2016,2016,New Brunswick,Males,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",82.5,78.2,86.1,percent,percent,
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, family",9.7,7.3,12.7,percent,percent,
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",20.3,16.8,24.4,percent,percent,
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, health",5.8,4.1,8.2,percent,percent,E
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, none",21.1,17.8,24.8,percent,percent,
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, other",4.0,2.4,6.6,percent,percent,E
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",17.4,13.3,22.5,percent,percent,
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",10.1,7.4,13.7,percent,percent,E
2016,2016,New Brunswick,Males,"Total, 12 years and over","Main source of stress in day-to-day life, work",23.5,19.3,28.4,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",90.8,84.7,94.6,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",75.6,67.9,82.0,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, family",8.4,4.4,15.4,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, none",21.8,14.8,30.9,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",55.0,45.2,64.4,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",8.3,4.3,15.6,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",90.7,85.8,94.0,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",73.4,65.3,80.1,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, family",6.0,3.6,9.8,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",26.8,21.0,33.6,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, health",5.7,3.0,10.5,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, none",11.0,6.7,17.6,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",12.3,7.8,18.7,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",7.4,4.5,12.0,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, work",30.2,23.6,37.6,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",88.6,82.5,92.7,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",84.2,78.1,88.8,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, family",17.6,12.8,23.6,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",25.9,20.0,32.8,percent,percent,
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, health",9.3,5.5,15.3,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, none",7.7,4.9,11.7,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.4,9.0,19.5,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, work",19.4,14.1,26.2,percent,percent,E
2016,2016,Newfoundland and Labrador,Both sexes,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",90.5,86.3,93.6,percent,percent,
