ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2002,2002,Alberta,Men+,15 to 24 years,"Cannabis use, 12 months",37.4,31.1,43.7,percent,percent,
2002,2002,Alberta,Men+,15 to 24 years,"Cannabis use, life",56.4,49.3,63.6,percent,percent,
2002,2002,Alberta,Men+,15 to 24 years,"Major depressive episode, 12 months",5.2,2.4,7.9,percent,percent,E
2002,2002,Alberta,Men+,15 to 24 years,"Major depressive episode, life",7.1,3.7,10.4,percent,percent,E
2002,2002,Alberta,Men+,15 to 24 years,"Perceived mental health, fair or poor",3.1,1.5,4.8,percent,percent,E
2002,2002,Alberta,Men+,15 to 24 years,"Perceived mental health, good",26.2,20.0,32.3,percent,percent,
2002,2002,Alberta,Men+,15 to 24 years,"Perceived mental health, very good or excellent",70.7,64.4,77.0,percent,percent,
2002,2002,Alberta,Men+,15 to 24 years,"Self-rated work stress, days a bit stressful",40.9,33.9,48.0,percent,percent,
2002,2002,Alberta,Men+,15 to 24 years,"Self-rated work stress, days not at all or not very stressful",46.6,38.9,54.3,percent,percent,
2002,2002,Alberta,Men+,15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",12.4,7.7,17.2,percent,percent,E
2002,2002,Alberta,Men+,15 to 24 years,"Suicidal thoughts, 12 months",6.2,2.9,9.5,percent,percent,E
2002,2002,Alberta,Men+,15 to 24 years,"Suicidal thoughts, life",17.4,12.4,22.5,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Cannabis use, 12 months",20.0,16.5,23.6,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Cannabis use, life",69.9,65.6,74.2,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Major depressive episode, 12 months",4.9,3.0,6.9,percent,percent,E
2002,2002,Alberta,Men+,25 to 44 years,"Major depressive episode, life",10.2,7.3,13.0,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Perceived mental health, fair or poor",6.9,4.8,9.1,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Perceived mental health, good",29.5,25.1,33.9,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Perceived mental health, very good or excellent",63.6,58.9,68.3,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Self-rated work stress, days a bit stressful",44.4,39.3,49.5,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Self-rated work stress, days not at all or not very stressful",26.5,22.0,31.0,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",29.1,24.1,34.1,percent,percent,
2002,2002,Alberta,Men+,25 to 44 years,"Suicidal thoughts, 12 months",4.9,2.9,6.9,percent,percent,E
2002,2002,Alberta,Men+,25 to 44 years,"Suicidal thoughts, life",18.7,15.1,22.3,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Cannabis use, 12 months",13.6,11.4,15.9,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Cannabis use, life",58.8,55.4,62.3,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Major depressive episode, 12 months",5.5,3.9,7.1,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Major depressive episode, life",10.6,8.3,12.9,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Perceived mental health, fair or poor",7.3,5.6,9.1,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Perceived mental health, good",31.3,27.7,34.9,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Perceived mental health, very good or excellent",61.4,57.6,65.1,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Self-rated work stress, days a bit stressful",41.6,37.4,45.8,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Self-rated work stress, days not at all or not very stressful",28.5,25.0,32.0,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",29.9,26.0,33.9,percent,percent,
2002,2002,Alberta,Men+,25 to 64 years,"Suicidal thoughts, 12 months",4.4,2.9,5.8,percent,percent,E
2002,2002,Alberta,Men+,25 to 64 years,"Suicidal thoughts, life",15.3,12.8,17.8,percent,percent,
2002,2002,Alberta,Men+,45 to 64 years,"Cannabis use, 12 months",4.6,2.5,6.6,percent,percent,E
2002,2002,Alberta,Men+,45 to 64 years,"Cannabis use, life",43.1,36.9,49.4,percent,percent,
2002,2002,Alberta,Men+,45 to 64 years,"Major depressive episode, 12 months",6.3,3.3,9.3,percent,percent,E
2002,2002,Alberta,Men+,45 to 64 years,"Major depressive episode, life",11.2,6.9,15.4,percent,percent,E
2002,2002,Alberta,Men+,45 to 64 years,"Perceived mental health, fair or poor",7.9,4.7,11.2,percent,percent,E
2002,2002,Alberta,Men+,45 to 64 years,"Perceived mental health, good",33.8,27.6,40.1,percent,percent,
2002,2002,Alberta,Men+,45 to 64 years,"Perceived mental health, very good or excellent",58.2,52.1,64.3,percent,percent,
2002,2002,Alberta,Men+,45 to 64 years,"Self-rated work stress, days a bit stressful",37.1,30.1,44.1,percent,percent,
2002,2002,Alberta,Men+,45 to 64 years,"Self-rated work stress, days not at all or not very stressful",31.6,25.1,38.2,percent,percent,
2002,2002,Alberta,Men+,45 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",31.2,24.8,37.6,percent,percent,
2002,2002,Alberta,Men+,45 to 64 years,"Suicidal thoughts, 12 months",3.6,1.3,5.8,percent,percent,E
2002,2002,Alberta,Men+,45 to 64 years,"Suicidal thoughts, life",10.5,7.0,14.0,percent,percent,E
2002,2002,Alberta,Men+,65 years and over,"Cannabis use, life",13.2,7.0,19.4,percent,percent,E
2002,2002,Alberta,Men+,65 years and over,"Perceived mental health, fair or poor",10.3,4.3,16.3,percent,percent,E
2002,2002,Alberta,Men+,65 years and over,"Perceived mental health, good",28.6,21.2,36.0,percent,percent,
2002,2002,Alberta,Men+,65 years and over,"Perceived mental health, very good or excellent",61.1,52.7,69.5,percent,percent,
2002,2002,Alberta,Men+,65 years and over,"Self-rated work stress, days not at all or not very stressful",65.2,40.8,89.5,percent,percent,E
2002,2002,Alberta,Men+,"Total, 15 years and over","Cannabis use, 12 months",16.7,14.7,18.7,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Cannabis use, life",53.4,50.4,56.4,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Major depressive episode, 12 months",5.4,4.0,6.8,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Major depressive episode, life",9.6,7.7,11.4,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Perceived mental health, fair or poor",6.9,5.4,8.3,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Perceived mental health, good",30.0,27.1,32.9,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Perceived mental health, very good or excellent",63.1,60.1,66.2,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Post-traumatic stress disorder, current diagnosed condition",1.1,0.4,1.7,percent,percent,E
2002,2002,Alberta,Men+,"Total, 15 years and over","Self-rated work stress, days a bit stressful",40.9,37.3,44.5,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Self-rated work stress, days not at all or not very stressful",32.7,29.4,36.0,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Self-rated work stress, days quite a bit or extremely stressful",26.4,23.2,29.7,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Suicidal thoughts, 12 months",4.4,3.1,5.6,percent,percent,
2002,2002,Alberta,Men+,"Total, 15 years and over","Suicidal thoughts, life",15.0,12.9,17.2,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Cannabis use, 12 months",33.1,28.5,37.7,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Cannabis use, life",52.4,47.3,57.5,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Major depressive episode, 12 months",6.2,4.2,8.2,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Major depressive episode, life",10.2,7.5,12.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Perceived mental health, fair or poor",6.8,4.8,8.8,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Perceived mental health, good",22.8,18.8,26.8,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Perceived mental health, very good or excellent",70.4,66.1,74.7,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Self-rated work stress, days a bit stressful",38.9,34.0,43.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Self-rated work stress, days not at all or not very stressful",43.6,38.2,48.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",17.5,13.6,21.4,percent,percent,
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Suicidal thoughts, 12 months",7.3,4.7,9.9,percent,percent,E
2002,2002,Alberta,"Total, gender of person",15 to 24 years,"Suicidal thoughts, life",18.7,15.3,22.1,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Cannabis use, 12 months",14.6,12.2,16.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Cannabis use, life",60.7,57.4,64.1,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Major depressive episode, 12 months",5.7,4.2,7.1,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Major depressive episode, life",13.4,11.2,15.6,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Perceived mental health, fair or poor",7.0,5.4,8.5,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Perceived mental health, good",31.3,28.0,34.6,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Perceived mental health, very good or excellent",61.7,58.2,65.2,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Post-traumatic stress disorder, current diagnosed condition",1.4,0.7,2.1,percent,percent,E
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Self-rated work stress, days a bit stressful",43.6,39.9,47.2,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Self-rated work stress, days not at all or not very stressful",26.1,22.9,29.2,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",30.4,27.2,33.6,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Suicidal thoughts, 12 months",3.8,2.6,4.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 44 years,"Suicidal thoughts, life",17.4,14.9,19.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Cannabis use, 12 months",10.0,8.5,11.5,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Cannabis use, life",50.7,48.2,53.3,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Major depressive episode, 12 months",6.0,4.7,7.3,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Major depressive episode, life",13.9,12.1,15.6,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Perceived mental health, fair or poor",8.0,6.6,9.4,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Perceived mental health, good",31.5,28.9,34.1,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Perceived mental health, very good or excellent",60.5,57.7,63.2,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",1.5,0.9,2.1,percent,percent,E
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Self-rated work stress, days a bit stressful",41.5,38.3,44.7,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Self-rated work stress, days not at all or not very stressful",27.7,25.0,30.3,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",30.8,28.3,33.4,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Suicidal thoughts, 12 months",4.0,3.1,5.0,percent,percent,
2002,2002,Alberta,"Total, gender of person",25 to 64 years,"Suicidal thoughts, life",15.7,13.9,17.5,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Cannabis use, 12 months",3.5,2.3,4.8,percent,percent,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Cannabis use, life",36.7,32.4,41.0,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Major depressive episode, 12 months",6.5,4.2,8.8,percent,percent,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Major depressive episode, life",14.5,11.5,17.4,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Perceived mental health, fair or poor",9.5,7.0,11.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Perceived mental health, good",31.8,27.7,35.9,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Perceived mental health, very good or excellent",58.7,54.5,63.0,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",1.6,0.6,2.7,percent,percent,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Self-rated work stress, days a bit stressful",38.3,33.3,43.2,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Self-rated work stress, days not at all or not very stressful",30.2,25.7,34.7,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",31.5,27.4,35.7,percent,percent,
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Suicidal thoughts, 12 months",4.4,2.7,6.0,percent,percent,E
2002,2002,Alberta,"Total, gender of person",45 to 64 years,"Suicidal thoughts, life",13.3,10.9,15.7,percent,percent,
2002,2002,Alberta,"Total, gender of person",65 years and over,"Cannabis use, life",7.6,4.6,10.6,percent,percent,E
2002,2002,Alberta,"Total, gender of person",65 years and over,"Major depressive episode, life",6.8,3.4,10.2,percent,percent,E
2002,2002,Alberta,"Total, gender of person",65 years and over,"Perceived mental health, fair or poor",7.5,4.4,10.6,percent,percent,E
2002,2002,Alberta,"Total, gender of person",65 years and over,"Perceived mental health, good",30.2,25.4,35.0,percent,percent,
2002,2002,Alberta,"Total, gender of person",65 years and over,"Perceived mental health, very good or excellent",62.3,57.1,67.5,percent,percent,
2002,2002,Alberta,"Total, gender of person",65 years and over,"Self-rated work stress, days not at all or not very stressful",62.2,42.8,81.5,percent,percent,
2002,2002,Alberta,"Total, gender of person",65 years and over,"Suicidal thoughts, life",7.1,3.9,10.3,percent,percent,E
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Cannabis use, 12 months",13.1,11.7,14.5,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Cannabis use, life",45.8,43.7,48.0,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Eating disorder, current diagnosed condition",0.6,0.2,1.0,percent,percent,E
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Major depressive episode, 12 months",5.7,4.6,6.7,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Major depressive episode, life",12.3,10.9,13.8,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Perceived mental health, fair or poor",7.7,6.7,8.8,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Perceived mental health, good",29.7,27.7,31.7,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Perceived mental health, very good or excellent",62.6,60.4,64.8,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Post-traumatic stress disorder, current diagnosed condition",1.3,0.8,1.7,percent,percent,E
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days a bit stressful",40.6,37.8,43.4,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days not at all or not very stressful",31.4,29.1,33.8,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days quite a bit or extremely stressful",27.9,25.8,30.0,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Suicidal thoughts, 12 months",4.3,3.5,5.1,percent,percent,
2002,2002,Alberta,"Total, gender of person","Total, 15 years and over","Suicidal thoughts, life",15.2,13.7,16.7,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Cannabis use, 12 months",28.6,22.6,34.5,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Cannabis use, life",48.2,41.8,54.6,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Major depressive episode, 12 months",7.3,4.3,10.4,percent,percent,E
2002,2002,Alberta,Women+,15 to 24 years,"Major depressive episode, life",13.5,9.6,17.4,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Perceived mental health, fair or poor",10.7,7.1,14.3,percent,percent,E
2002,2002,Alberta,Women+,15 to 24 years,"Perceived mental health, good",19.2,14.2,24.3,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Perceived mental health, very good or excellent",70.1,64.5,75.6,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Self-rated work stress, days a bit stressful",36.8,30.3,43.4,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Self-rated work stress, days not at all or not very stressful",40.4,33.1,47.7,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",22.7,16.9,28.5,percent,percent,
2002,2002,Alberta,Women+,15 to 24 years,"Suicidal thoughts, 12 months",8.4,4.3,12.5,percent,percent,E
2002,2002,Alberta,Women+,15 to 24 years,"Suicidal thoughts, life",20.0,15.4,24.7,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Cannabis use, 12 months",8.9,6.3,11.5,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Cannabis use, life",51.2,46.5,55.9,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Major depressive episode, 12 months",6.4,4.2,8.6,percent,percent,E
2002,2002,Alberta,Women+,25 to 44 years,"Major depressive episode, life",16.8,13.4,20.1,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Perceived mental health, fair or poor",7.1,4.9,9.3,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Perceived mental health, good",33.1,28.4,37.8,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Perceived mental health, very good or excellent",59.8,54.9,64.8,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Post-traumatic stress disorder, current diagnosed condition",1.8,0.8,2.8,percent,percent,E
2002,2002,Alberta,Women+,25 to 44 years,"Self-rated work stress, days a bit stressful",42.5,37.0,48.0,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Self-rated work stress, days not at all or not very stressful",25.5,21.1,30.0,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",32.0,27.0,36.9,percent,percent,
2002,2002,Alberta,Women+,25 to 44 years,"Suicidal thoughts, 12 months",2.5,1.4,3.6,percent,percent,E
2002,2002,Alberta,Women+,25 to 44 years,"Suicidal thoughts, life",16.0,12.6,19.4,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Cannabis use, 12 months",6.2,4.6,7.8,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Cannabis use, life",42.4,38.9,45.9,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Major depressive episode, 12 months",6.5,4.6,8.4,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Major depressive episode, life",17.2,14.6,19.9,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Perceived mental health, fair or poor",8.7,6.7,10.8,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Perceived mental health, good",31.7,28.0,35.3,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Perceived mental health, very good or excellent",59.6,55.7,63.5,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",1.7,1.0,2.5,percent,percent,E
2002,2002,Alberta,Women+,25 to 64 years,"Self-rated work stress, days a bit stressful",41.3,37.0,45.7,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Self-rated work stress, days not at all or not very stressful",26.7,23.0,30.5,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",31.9,27.9,35.9,percent,percent,
2002,2002,Alberta,Women+,25 to 64 years,"Suicidal thoughts, 12 months",3.6,2.4,4.9,percent,percent,E
2002,2002,Alberta,Women+,25 to 64 years,"Suicidal thoughts, life",16.1,13.5,18.6,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Cannabis use, 12 months",2.5,1.0,3.9,percent,percent,E
2002,2002,Alberta,Women+,45 to 64 years,"Cannabis use, life",30.1,24.7,35.5,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Major depressive episode, 12 months",6.7,3.6,9.8,percent,percent,E
2002,2002,Alberta,Women+,45 to 64 years,"Major depressive episode, life",17.8,13.8,21.9,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Perceived mental health, fair or poor",11.1,7.5,14.6,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Perceived mental health, good",29.7,24.5,34.9,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Perceived mental health, very good or excellent",59.3,53.6,64.9,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Self-rated work stress, days a bit stressful",39.6,32.8,46.4,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Self-rated work stress, days not at all or not very stressful",28.5,23.0,33.9,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",31.9,25.3,38.5,percent,percent,
2002,2002,Alberta,Women+,45 to 64 years,"Suicidal thoughts, 12 months",5.2,2.7,7.6,percent,percent,E
2002,2002,Alberta,Women+,45 to 64 years,"Suicidal thoughts, life",16.1,12.4,19.9,percent,percent,
2002,2002,Alberta,Women+,65 years and over,"Major depressive episode, life",6.3,2.6,10.1,percent,percent,E
2002,2002,Alberta,Women+,65 years and over,"Perceived mental health, fair or poor",5.2,2.7,7.7,percent,percent,E
2002,2002,Alberta,Women+,65 years and over,"Perceived mental health, good",31.5,25.7,37.3,percent,percent,
2002,2002,Alberta,Women+,65 years and over,"Perceived mental health, very good or excellent",63.3,57.3,69.3,percent,percent,
2002,2002,Alberta,Women+,65 years and over,"Suicidal thoughts, life",5.7,2.7,8.8,percent,percent,E
2002,2002,Alberta,Women+,"Total, 15 years and over","Cannabis use, 12 months",9.5,7.9,11.1,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Cannabis use, life",38.2,35.4,40.9,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Eating disorder, current diagnosed condition",1.2,0.5,2.0,percent,percent,E
2002,2002,Alberta,Women+,"Total, 15 years and over","Major depressive episode, 12 months",5.9,4.5,7.4,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Major depressive episode, life",15.1,13.0,17.2,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Perceived mental health, fair or poor",8.6,7.0,10.2,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Perceived mental health, good",29.4,26.6,32.1,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Perceived mental health, very good or excellent",62.0,59.0,65.0,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Post-traumatic stress disorder, current diagnosed condition",1.4,0.9,2.0,percent,percent,E
2002,2002,Alberta,Women+,"Total, 15 years and over","Self-rated work stress, days a bit stressful",40.3,36.5,44.1,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Self-rated work stress, days not at all or not very stressful",30.0,26.6,33.4,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Self-rated work stress, days quite a bit or extremely stressful",29.7,26.4,33.1,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Suicidal thoughts, 12 months",4.2,3.0,5.3,percent,percent,
2002,2002,Alberta,Women+,"Total, 15 years and over","Suicidal thoughts, life",15.4,13.3,17.5,percent,percent,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Cannabis use, 12 months",35.5,30.2,40.8,percent,percent,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Cannabis use, life",55.8,50.6,61.0,percent,percent,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Major depressive episode, 12 months",2.6,1.0,4.2,percent,percent,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Major depressive episode, life",3.6,1.8,5.4,percent,percent,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Perceived mental health, fair or poor",4.4,2.4,6.4,percent,percent,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Perceived mental health, good",17.2,13.6,20.8,percent,percent,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Perceived mental health, very good or excellent",78.4,74.6,82.3,percent,percent,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Self-rated work stress, days a bit stressful",34.3,28.3,40.3,percent,percent,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Self-rated work stress, days not at all or not very stressful",57.2,51.2,63.1,percent,percent,
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",8.5,5.5,11.6,percent,percent,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Suicidal thoughts, 12 months",4.5,2.4,6.5,percent,percent,E
2002,2002,Atlantic Provinces,Men+,15 to 24 years,"Suicidal thoughts, life",10.5,7.6,13.5,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Cannabis use, 12 months",20.2,17.0,23.4,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Cannabis use, life",68.1,64.3,71.9,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Major depressive episode, 12 months",3.4,2.2,4.5,percent,percent,E
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Major depressive episode, life",8.9,6.3,11.5,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Perceived mental health, fair or poor",6.9,4.6,9.1,percent,percent,E
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Perceived mental health, good",22.8,19.6,25.9,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Perceived mental health, very good or excellent",70.3,66.8,73.9,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Self-rated work stress, days a bit stressful",43.9,39.9,47.9,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Self-rated work stress, days not at all or not very stressful",31.7,27.8,35.6,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",24.4,20.9,27.9,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Suicidal thoughts, 12 months",3.6,2.2,4.9,percent,percent,E
2002,2002,Atlantic Provinces,Men+,25 to 44 years,"Suicidal thoughts, life",11.8,9.5,14.2,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 64 years,"Cannabis use, 12 months",14.8,12.8,16.8,percent,percent,
2002,2002,Atlantic Provinces,Men+,25 to 64 years,"Cannabis use, life",55.2,52.5,57.8,percent,percent,
